LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
BRA,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,10.248816,
BRA,UNEMPEDU,BUPPSRY,PC_25_64,A,2018,9.7443171,
BRA,UNEMPEDU,TRY,PC_25_64,A,2016,5.3277311,
BRA,UNEMPEDU,TRY,PC_25_64,A,2017,6.0991817,
BRA,UNEMPEDU,TRY,PC_25_64,A,2018,5.5406938,
BRA,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2016,9.4855633,
BRA,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,9.9746723,
BRA,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2018,10.03759,
CHL,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,6.3305607,
CHL,UNEMPEDU,TRY,PC_25_64,A,2017,5.6181846,
CHL,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,7.0038009,
EST,UNEMPEDU,BUPPSRY,PC_25_64,A,2016,11.462599,
EST,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,10.056347,
EST,UNEMPEDU,BUPPSRY,PC_25_64,A,2018,8.4085398,
EST,UNEMPEDU,BUPPSRY,PC_25_64,A,2019,7.8413486,
EST,UNEMPEDU,TRY,PC_25_64,A,2016,3.7043145,
EST,UNEMPEDU,TRY,PC_25_64,A,2017,3.296818,
EST,UNEMPEDU,TRY,PC_25_64,A,2018,3.5657189,
EST,UNEMPEDU,TRY,PC_25_64,A,2019,2.6390886,
EST,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2016,7.5874252,
EST,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,6.160284,
EST,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2018,5.2427325,
EST,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2019,4.5682573,
ISR,UNEMPEDU,BUPPSRY,PC_25_64,A,2016,7.1143379,
ISR,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,4.7708268,
ISR,UNEMPEDU,BUPPSRY,PC_25_64,A,2018,4.8706436,
ISR,UNEMPEDU,BUPPSRY,PC_25_64,A,2019,4.1815953,
ISR,UNEMPEDU,TRY,PC_25_64,A,2016,3.200017,
ISR,UNEMPEDU,TRY,PC_25_64,A,2017,3.096472,
ISR,UNEMPEDU,TRY,PC_25_64,A,2018,2.6871502,
ISR,UNEMPEDU,TRY,PC_25_64,A,2019,2.826901,
ISR,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2016,4.9260826,
ISR,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,4.4239001,
ISR,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2018,4.4479365,
ISR,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2019,4.0102782,
LVA,UNEMPEDU,BUPPSRY,PC_25_64,A,2016,18.098213,
LVA,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,15.859162,
LVA,UNEMPEDU,BUPPSRY,PC_25_64,A,2018,14.649304,
LVA,UNEMPEDU,BUPPSRY,PC_25_64,A,2019,11.033166,
LVA,UNEMPEDU,TRY,PC_25_64,A,2016,3.9797568,
LVA,UNEMPEDU,TRY,PC_25_64,A,2017,3.5638726,
LVA,UNEMPEDU,TRY,PC_25_64,A,2018,3.6926155,
LVA,UNEMPEDU,TRY,PC_25_64,A,2019,3.6112995,
LVA,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2016,11.283063,
LVA,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,9.9754887,
LVA,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2018,8.2871599,
LVA,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2019,7.0159178,
RUS,UNEMPEDU,BUPPSRY,PC_25_64,A,2016,13.289113,
RUS,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,11.658607,
RUS,UNEMPEDU,BUPPSRY,PC_25_64,A,2018,11.42276,
RUS,UNEMPEDU,TRY,PC_25_64,A,2016,3.5405762,
RUS,UNEMPEDU,TRY,PC_25_64,A,2017,3.0198448,
RUS,UNEMPEDU,TRY,PC_25_64,A,2018,2.7329652,
RUS,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2016,6.7441525,
RUS,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,5.9367023,
RUS,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2018,5.355597,
SVN,UNEMPEDU,BUPPSRY,PC_25_64,A,2016,13.99581,
SVN,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,12.050613,
SVN,UNEMPEDU,BUPPSRY,PC_25_64,A,2018,8.6823301,
SVN,UNEMPEDU,BUPPSRY,PC_25_64,A,2019,9.1271667,
SVN,UNEMPEDU,TRY,PC_25_64,A,2016,6.0422244,
SVN,UNEMPEDU,TRY,PC_25_64,A,2017,5.4046092,
SVN,UNEMPEDU,TRY,PC_25_64,A,2018,3.564918,
SVN,UNEMPEDU,TRY,PC_25_64,A,2019,2.9738765,
SVN,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2016,7.5741811,
SVN,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,7.5427799,
SVN,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2018,5.2833338,
SVN,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2019,4.4296212,
OAVG,UNEMPEDU,BUPPSRY,PC_25_64,A,2016,11.758875,
OAVG,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,10.463191,
OAVG,UNEMPEDU,BUPPSRY,PC_25_64,A,2018,9.6110342,
OAVG,UNEMPEDU,BUPPSRY,PC_25_64,A,2019,9.287026,
OAVG,UNEMPEDU,TRY,PC_25_64,A,2016,4.6162632,
OAVG,UNEMPEDU,TRY,PC_25_64,A,2017,4.2529891,
OAVG,UNEMPEDU,TRY,PC_25_64,A,2018,3.9421643,
OAVG,UNEMPEDU,TRY,PC_25_64,A,2019,3.783666,
OAVG,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2016,6.9678511,
OAVG,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,6.326124,
OAVG,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2018,5.7255423,
OAVG,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2019,5.4347545,
COL,UNEMPEDU,BUPPSRY,PC_25_64,A,2016,5.7889357,
COL,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,6.0768976,
COL,UNEMPEDU,BUPPSRY,PC_25_64,A,2018,6.1371231,
COL,UNEMPEDU,BUPPSRY,PC_25_64,A,2019,7.3364716,
COL,UNEMPEDU,TRY,PC_25_64,A,2016,9.14048,
COL,UNEMPEDU,TRY,PC_25_64,A,2017,8.5509605,
COL,UNEMPEDU,TRY,PC_25_64,A,2018,9.1084204,
COL,UNEMPEDU,TRY,PC_25_64,A,2019,9.3001461,
COL,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2016,8.365531,
COL,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,9.1100016,
COL,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2018,8.8653212,
COL,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2019,9.6684513,
ARG,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,8.1519899,
ARG,UNEMPEDU,BUPPSRY,PC_25_64,A,2018,8.3750477,
ARG,UNEMPEDU,TRY,PC_25_64,A,2017,2.9912555,
ARG,UNEMPEDU,TRY,PC_25_64,A,2018,5.1161103,
ARG,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,5.9344521,
ARG,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2018,6.5117941,
IDN,UNEMPEDU,BUPPSRY,PC_25_64,A,2016,1.6293354,
IDN,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,1.5908802,
IDN,UNEMPEDU,TRY,PC_25_64,A,2016,3.0127048,
IDN,UNEMPEDU,TRY,PC_25_64,A,2017,2.7437406,
IDN,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2016,3.024173,
IDN,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,2.9919908,
LTU,UNEMPEDU,BUPPSRY,PC_25_64,A,2016,24.763948,
LTU,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,18.972801,
LTU,UNEMPEDU,BUPPSRY,PC_25_64,A,2018,15.629261,
LTU,UNEMPEDU,BUPPSRY,PC_25_64,A,2019,17.273205,
LTU,UNEMPEDU,TRY,PC_25_64,A,2016,2.7302911,
LTU,UNEMPEDU,TRY,PC_25_64,A,2017,2.7256811,
LTU,UNEMPEDU,TRY,PC_25_64,A,2018,2.5854061,
LTU,UNEMPEDU,TRY,PC_25_64,A,2019,2.8428283,
LTU,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2016,9.6119976,
LTU,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,9.0385675,
LTU,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2018,7.9728608,
LTU,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2019,7.9666896,
SAU,UNEMPEDU,BUPPSRY,PC_25_64,A,2016,0.32521245,
SAU,UNEMPEDU,TRY,PC_25_64,A,2016,10.178661,
SAU,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2016,3.9333932,
ZAF,UNEMPEDU,BUPPSRY,PC_25_64,A,2016,25.311005,
ZAF,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,26.962688,
ZAF,UNEMPEDU,BUPPSRY,PC_25_64,A,2018,25.368153,
ZAF,UNEMPEDU,TRY,PC_25_64,A,2016,5.7729316,
ZAF,UNEMPEDU,TRY,PC_25_64,A,2017,6.1547213,
ZAF,UNEMPEDU,TRY,PC_25_64,A,2018,6.2131743,
ZAF,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2016,24.449957,
ZAF,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,25.416525,
ZAF,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2018,25.627234,
CRI,UNEMPEDU,BUPPSRY,PC_25_64,A,2016,8.0369253,
CRI,UNEMPEDU,BUPPSRY,PC_25_64,A,2017,7.0499477,
CRI,UNEMPEDU,BUPPSRY,PC_25_64,A,2018,7.5474401,
CRI,UNEMPEDU,BUPPSRY,PC_25_64,A,2019,9.6185551,
CRI,UNEMPEDU,TRY,PC_25_64,A,2016,4.7974305,
CRI,UNEMPEDU,TRY,PC_25_64,A,2017,5.1533422,
CRI,UNEMPEDU,TRY,PC_25_64,A,2018,5.6090283,
CRI,UNEMPEDU,TRY,PC_25_64,A,2019,6.1479139,
CRI,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2016,6.5024719,
CRI,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2017,7.2881718,
CRI,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2018,9.2322922,
CRI,UNEMPEDU,UPPSRY_NTRY,PC_25_64,A,2019,8.7808056,
