LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
OECD,UNEMP,15_24,PC_LF,M,2015-02,14.63288,E
OECD,UNEMP,15_24,PC_LF,M,2015-03,14.57706,E
OECD,UNEMP,15_24,PC_LF,M,2015-04,14.27325,E
OECD,UNEMP,15_24,PC_LF,M,2015-05,14.53624,E
OECD,UNEMP,15_24,PC_LF,M,2015-06,14.47362,E
OECD,UNEMP,15_24,PC_LF,M,2015-07,14.13978,E
OECD,UNEMP,15_24,PC_LF,M,2015-08,13.97279,E
OECD,UNEMP,15_24,PC_LF,M,2015-09,13.89262,E
OECD,UNEMP,15_24,PC_LF,M,2015-10,13.85243,E
OECD,UNEMP,15_24,PC_LF,M,2015-11,13.57667,E
OECD,UNEMP,15_24,PC_LF,M,2015-12,13.7656,E
OECD,UNEMP,15_24,PC_LF,M,2016-01,13.38196,E
OECD,UNEMP,15_24,PC_LF,M,2016-02,13.53178,E
OECD,UNEMP,15_24,PC_LF,M,2016-03,13.52909,E
OECD,UNEMP,15_24,PC_LF,M,2016-04,13.50014,E
OECD,UNEMP,15_24,PC_LF,M,2016-05,13.41115,E
OECD,UNEMP,15_24,PC_LF,M,2016-06,13.48315,E
OECD,UNEMP,15_24,PC_LF,M,2016-07,13.43477,E
OECD,UNEMP,15_24,PC_LF,M,2016-08,13.14816,E
OECD,UNEMP,15_24,PC_LF,M,2016-09,12.98953,E
OECD,UNEMP,15_24,PC_LF,M,2016-10,13.16348,E
OECD,UNEMP,15_24,PC_LF,M,2016-11,13.19803,E
OECD,UNEMP,15_24,PC_LF,M,2016-12,13.13759,E
OECD,UNEMP,15_24,PC_LF,M,2017-01,12.88169,E
OECD,UNEMP,15_24,PC_LF,M,2017-02,12.69569,E
OECD,UNEMP,15_24,PC_LF,M,2017-03,12.61528,E
OECD,UNEMP,15_24,PC_LF,M,2017-04,12.69418,E
OECD,UNEMP,15_24,PC_LF,M,2017-05,12.41274,E
OECD,UNEMP,15_24,PC_LF,M,2017-06,12.26598,E
OECD,UNEMP,15_24,PC_LF,M,2017-07,12.17295,E
OECD,UNEMP,15_24,PC_LF,M,2017-08,12.20262,E
OECD,UNEMP,15_24,PC_LF,M,2017-09,12.26625,E
OECD,UNEMP,15_24,PC_LF,M,2017-10,12.09108,E
OECD,UNEMP,15_24,PC_LF,M,2017-11,12.36015,E
OECD,UNEMP,15_24,PC_LF,M,2017-12,11.96157,E
OECD,UNEMP,15_24,PC_LF,M,2018-01,11.75034,E
OECD,UNEMP,15_24,PC_LF,M,2018-02,11.86398,E
OECD,UNEMP,15_24,PC_LF,M,2018-03,11.62845,E
OECD,UNEMP,15_24,PC_LF,M,2018-04,11.54026,E
OECD,UNEMP,15_24,PC_LF,M,2018-05,11.46159,E
OECD,UNEMP,15_24,PC_LF,M,2018-06,11.55308,E
OECD,UNEMP,15_24,PC_LF,M,2018-07,11.38662,E
OECD,UNEMP,15_24,PC_LF,M,2018-08,11.63053,E
OECD,UNEMP,15_24,PC_LF,M,2018-09,11.76549,E
OECD,UNEMP,15_24,PC_LF,M,2018-10,11.78152,E
OECD,UNEMP,15_24,PC_LF,M,2018-11,11.84509,E
OECD,UNEMP,15_24,PC_LF,M,2018-12,12.00042,E
OECD,UNEMP,15_24,PC_LF,M,2019-01,12.04436,E
OECD,UNEMP,15_24,PC_LF,M,2019-02,11.8972,E
OECD,UNEMP,15_24,PC_LF,M,2019-03,11.96018,E
OECD,UNEMP,15_24,PC_LF,M,2019-04,11.83519,E
OECD,UNEMP,15_24,PC_LF,M,2019-05,11.80783,E
OECD,UNEMP,15_24,PC_LF,M,2019-06,11.44145,E
OECD,UNEMP,15_24,PC_LF,M,2019-07,11.86426,E
OECD,UNEMP,15_24,PC_LF,M,2019-08,11.97939,E
OECD,UNEMP,15_24,PC_LF,M,2019-09,11.90555,E
OECD,UNEMP,15_24,PC_LF,M,2019-10,11.90603,E
OECD,UNEMP,15_24,PC_LF,M,2019-11,11.61211,E
OECD,UNEMP,15_24,PC_LF,M,2019-12,11.50755,E
OECD,UNEMP,15_24,PC_LF,M,2020-01,11.71558,E
OECD,UNEMP,15_24,PC_LF,M,2020-02,11.41058,E
OECD,UNEMP,15_24,PC_LF,M,2020-03,12.38509,E
OECD,UNEMP,15_24,PC_LF,M,2020-04,19.01854,E
OECD,UNEMP,15_24,PC_LF,M,2020-05,18.73976,E
OECD,UNEMP,15_24,PC_LF,M,2020-06,17.74281,E
OECD,UNEMP,15_24,PC_LF,M,2020-07,17.02077,E
OECD,UNEMP,15_24,PC_LF,M,2020-08,15.75983,E
OECD,UNEMP,15_24,PC_LF,M,2020-09,14.85585,E
OECD,UNEMP,15_24,PC_LF,M,2020-10,14.40915,E
OECD,UNEMP,15_24,PC_LF,M,2020-11,14.17805,E
OECD,UNEMP,15_24,PC_LF,M,2020-12,14.4729,E
OECD,UNEMP,15_24,PC_LF,M,2021-01,14.13245,E
OECD,UNEMP,15_24,PC_LF,M,2021-02,13.75282,E
OECD,UNEMP,15_24,PC_LF,M,2021-03,13.41539,E
OECD,UNEMP,15_24,PC_LF,M,2021-04,13.9551,E
NLD,UNEMP,15_24,PC_LF,M,2005-01,11.7,
NLD,UNEMP,15_24,PC_LF,M,2005-02,12.2,
NLD,UNEMP,15_24,PC_LF,M,2005-03,12.1,
NLD,UNEMP,15_24,PC_LF,M,2005-04,12.1,
NLD,UNEMP,15_24,PC_LF,M,2005-05,12.3,
NLD,UNEMP,15_24,PC_LF,M,2005-06,12,
NLD,UNEMP,15_24,PC_LF,M,2005-07,11.9,
NLD,UNEMP,15_24,PC_LF,M,2005-08,11.9,
NLD,UNEMP,15_24,PC_LF,M,2005-09,11.9,
NLD,UNEMP,15_24,PC_LF,M,2005-10,11.7,
NLD,UNEMP,15_24,PC_LF,M,2005-11,11.5,
NLD,UNEMP,15_24,PC_LF,M,2005-12,11.3,
NLD,UNEMP,15_24,PC_LF,M,2006-01,11.1,
NLD,UNEMP,15_24,PC_LF,M,2006-02,11.2,
NLD,UNEMP,15_24,PC_LF,M,2006-03,10.6,
NLD,UNEMP,15_24,PC_LF,M,2006-04,10.1,
NLD,UNEMP,15_24,PC_LF,M,2006-05,10,
NLD,UNEMP,15_24,PC_LF,M,2006-06,9.7,
NLD,UNEMP,15_24,PC_LF,M,2006-07,9.6,
NLD,UNEMP,15_24,PC_LF,M,2006-08,9.6,
NLD,UNEMP,15_24,PC_LF,M,2006-09,9.7,
NLD,UNEMP,15_24,PC_LF,M,2006-10,9.5,
NLD,UNEMP,15_24,PC_LF,M,2006-11,9.4,
NLD,UNEMP,15_24,PC_LF,M,2006-12,9.5,
NLD,UNEMP,15_24,PC_LF,M,2007-01,9.5,
NLD,UNEMP,15_24,PC_LF,M,2007-02,9.7,
NLD,UNEMP,15_24,PC_LF,M,2007-03,9.4,
NLD,UNEMP,15_24,PC_LF,M,2007-04,9.2,
NLD,UNEMP,15_24,PC_LF,M,2007-05,9.4,
NLD,UNEMP,15_24,PC_LF,M,2007-06,9.6,
NLD,UNEMP,15_24,PC_LF,M,2007-07,10,
NLD,UNEMP,15_24,PC_LF,M,2007-08,9.7,
NLD,UNEMP,15_24,PC_LF,M,2007-09,9.3,
NLD,UNEMP,15_24,PC_LF,M,2007-10,9.1,
NLD,UNEMP,15_24,PC_LF,M,2007-11,9,
NLD,UNEMP,15_24,PC_LF,M,2007-12,8.7,
NLD,UNEMP,15_24,PC_LF,M,2008-01,8.6,
NLD,UNEMP,15_24,PC_LF,M,2008-02,8.5,
NLD,UNEMP,15_24,PC_LF,M,2008-03,8.4,
NLD,UNEMP,15_24,PC_LF,M,2008-04,8.7,
NLD,UNEMP,15_24,PC_LF,M,2008-05,8.8,
NLD,UNEMP,15_24,PC_LF,M,2008-06,8.7,
NLD,UNEMP,15_24,PC_LF,M,2008-07,8.5,
NLD,UNEMP,15_24,PC_LF,M,2008-08,8.4,
NLD,UNEMP,15_24,PC_LF,M,2008-09,8.6,
NLD,UNEMP,15_24,PC_LF,M,2008-10,8.4,
NLD,UNEMP,15_24,PC_LF,M,2008-11,8.5,
NLD,UNEMP,15_24,PC_LF,M,2008-12,8.7,
NLD,UNEMP,15_24,PC_LF,M,2009-01,8.8,
NLD,UNEMP,15_24,PC_LF,M,2009-02,9,
NLD,UNEMP,15_24,PC_LF,M,2009-03,9.4,
NLD,UNEMP,15_24,PC_LF,M,2009-04,9.7,
NLD,UNEMP,15_24,PC_LF,M,2009-05,10,
NLD,UNEMP,15_24,PC_LF,M,2009-06,10.1,
NLD,UNEMP,15_24,PC_LF,M,2009-07,10.5,
NLD,UNEMP,15_24,PC_LF,M,2009-08,10.5,
NLD,UNEMP,15_24,PC_LF,M,2009-09,10.8,
NLD,UNEMP,15_24,PC_LF,M,2009-10,11,
NLD,UNEMP,15_24,PC_LF,M,2009-11,11.3,
NLD,UNEMP,15_24,PC_LF,M,2009-12,11.3,
NLD,UNEMP,15_24,PC_LF,M,2010-01,11.5,
NLD,UNEMP,15_24,PC_LF,M,2010-02,11.3,
NLD,UNEMP,15_24,PC_LF,M,2010-03,11.3,
NLD,UNEMP,15_24,PC_LF,M,2010-04,11.2,
NLD,UNEMP,15_24,PC_LF,M,2010-05,11.2,
NLD,UNEMP,15_24,PC_LF,M,2010-06,11.1,
NLD,UNEMP,15_24,PC_LF,M,2010-07,11,
NLD,UNEMP,15_24,PC_LF,M,2010-08,11.1,
NLD,UNEMP,15_24,PC_LF,M,2010-09,11,
NLD,UNEMP,15_24,PC_LF,M,2010-10,10.9,
NLD,UNEMP,15_24,PC_LF,M,2010-11,10.8,
NLD,UNEMP,15_24,PC_LF,M,2010-12,10.8,
NLD,UNEMP,15_24,PC_LF,M,2011-01,10.5,
NLD,UNEMP,15_24,PC_LF,M,2011-02,9.9,
NLD,UNEMP,15_24,PC_LF,M,2011-03,9.4,
NLD,UNEMP,15_24,PC_LF,M,2011-04,9.3,
NLD,UNEMP,15_24,PC_LF,M,2011-05,9.2,
NLD,UNEMP,15_24,PC_LF,M,2011-06,9.5,
NLD,UNEMP,15_24,PC_LF,M,2011-07,9.9,
NLD,UNEMP,15_24,PC_LF,M,2011-08,9.8,
NLD,UNEMP,15_24,PC_LF,M,2011-09,10.2,
NLD,UNEMP,15_24,PC_LF,M,2011-10,10.3,
NLD,UNEMP,15_24,PC_LF,M,2011-11,10.7,
NLD,UNEMP,15_24,PC_LF,M,2011-12,10.8,
NLD,UNEMP,15_24,PC_LF,M,2012-01,11.2,
NLD,UNEMP,15_24,PC_LF,M,2012-02,11.7,
NLD,UNEMP,15_24,PC_LF,M,2012-03,11.6,
NLD,UNEMP,15_24,PC_LF,M,2012-04,11.6,
NLD,UNEMP,15_24,PC_LF,M,2012-05,11.3,
NLD,UNEMP,15_24,PC_LF,M,2012-06,11.5,
NLD,UNEMP,15_24,PC_LF,M,2012-07,11.5,
NLD,UNEMP,15_24,PC_LF,M,2012-08,11.6,
NLD,UNEMP,15_24,PC_LF,M,2012-09,12.1,
NLD,UNEMP,15_24,PC_LF,M,2012-10,12.1,
NLD,UNEMP,15_24,PC_LF,M,2012-11,12,
NLD,UNEMP,15_24,PC_LF,M,2012-12,12.3,
NLD,UNEMP,15_24,PC_LF,M,2013-01,12.5,
NLD,UNEMP,15_24,PC_LF,M,2013-02,12.5,
NLD,UNEMP,15_24,PC_LF,M,2013-03,12.6,
NLD,UNEMP,15_24,PC_LF,M,2013-04,12.7,
NLD,UNEMP,15_24,PC_LF,M,2013-05,12.6,
NLD,UNEMP,15_24,PC_LF,M,2013-06,13,
NLD,UNEMP,15_24,PC_LF,M,2013-07,13.6,
NLD,UNEMP,15_24,PC_LF,M,2013-08,13.5,
NLD,UNEMP,15_24,PC_LF,M,2013-09,13.9,
NLD,UNEMP,15_24,PC_LF,M,2013-10,13.8,
NLD,UNEMP,15_24,PC_LF,M,2013-11,13.8,
NLD,UNEMP,15_24,PC_LF,M,2013-12,13.7,
NLD,UNEMP,15_24,PC_LF,M,2014-01,13.5,
NLD,UNEMP,15_24,PC_LF,M,2014-02,13.8,
NLD,UNEMP,15_24,PC_LF,M,2014-03,13.6,
NLD,UNEMP,15_24,PC_LF,M,2014-04,13.2,
NLD,UNEMP,15_24,PC_LF,M,2014-05,13,
NLD,UNEMP,15_24,PC_LF,M,2014-06,12.8,
NLD,UNEMP,15_24,PC_LF,M,2014-07,12.8,
NLD,UNEMP,15_24,PC_LF,M,2014-08,12.4,
NLD,UNEMP,15_24,PC_LF,M,2014-09,12,
NLD,UNEMP,15_24,PC_LF,M,2014-10,12,
NLD,UNEMP,15_24,PC_LF,M,2014-11,11.9,
NLD,UNEMP,15_24,PC_LF,M,2014-12,11.8,
NLD,UNEMP,15_24,PC_LF,M,2015-01,11.7,
NLD,UNEMP,15_24,PC_LF,M,2015-02,11,
NLD,UNEMP,15_24,PC_LF,M,2015-03,10.8,
NLD,UNEMP,15_24,PC_LF,M,2015-04,10.9,
NLD,UNEMP,15_24,PC_LF,M,2015-05,11.1,
NLD,UNEMP,15_24,PC_LF,M,2015-06,11.1,
NLD,UNEMP,15_24,PC_LF,M,2015-07,11.3,
NLD,UNEMP,15_24,PC_LF,M,2015-08,11.2,
NLD,UNEMP,15_24,PC_LF,M,2015-09,11.5,
NLD,UNEMP,15_24,PC_LF,M,2015-10,11.6,
NLD,UNEMP,15_24,PC_LF,M,2015-11,11.2,
NLD,UNEMP,15_24,PC_LF,M,2015-12,11.2,
NLD,UNEMP,15_24,PC_LF,M,2016-01,11.2,
NLD,UNEMP,15_24,PC_LF,M,2016-02,11.3,
NLD,UNEMP,15_24,PC_LF,M,2016-03,11.4,
NLD,UNEMP,15_24,PC_LF,M,2016-04,11.2,
NLD,UNEMP,15_24,PC_LF,M,2016-05,11.1,
NLD,UNEMP,15_24,PC_LF,M,2016-06,10.8,
NLD,UNEMP,15_24,PC_LF,M,2016-07,10.8,
NLD,UNEMP,15_24,PC_LF,M,2016-08,10.6,
NLD,UNEMP,15_24,PC_LF,M,2016-09,10.5,
NLD,UNEMP,15_24,PC_LF,M,2016-10,10.5,
NLD,UNEMP,15_24,PC_LF,M,2016-11,10.3,
NLD,UNEMP,15_24,PC_LF,M,2016-12,10.2,
NLD,UNEMP,15_24,PC_LF,M,2017-01,9.8,
NLD,UNEMP,15_24,PC_LF,M,2017-02,9.7,
NLD,UNEMP,15_24,PC_LF,M,2017-03,9.6,
NLD,UNEMP,15_24,PC_LF,M,2017-04,9.5,
NLD,UNEMP,15_24,PC_LF,M,2017-05,9,
NLD,UNEMP,15_24,PC_LF,M,2017-06,8.9,
NLD,UNEMP,15_24,PC_LF,M,2017-07,8.8,
NLD,UNEMP,15_24,PC_LF,M,2017-08,8.9,
NLD,UNEMP,15_24,PC_LF,M,2017-09,8.5,
NLD,UNEMP,15_24,PC_LF,M,2017-10,7.9,
NLD,UNEMP,15_24,PC_LF,M,2017-11,7.8,
NLD,UNEMP,15_24,PC_LF,M,2017-12,8,
NLD,UNEMP,15_24,PC_LF,M,2018-01,7.4,
NLD,UNEMP,15_24,PC_LF,M,2018-02,7.2,
NLD,UNEMP,15_24,PC_LF,M,2018-03,7,
NLD,UNEMP,15_24,PC_LF,M,2018-04,6.9,
NLD,UNEMP,15_24,PC_LF,M,2018-05,6.9,
NLD,UNEMP,15_24,PC_LF,M,2018-06,7.2,
NLD,UNEMP,15_24,PC_LF,M,2018-07,7.3,
NLD,UNEMP,15_24,PC_LF,M,2018-08,7.7,
NLD,UNEMP,15_24,PC_LF,M,2018-09,7.5,
NLD,UNEMP,15_24,PC_LF,M,2018-10,7.2,
NLD,UNEMP,15_24,PC_LF,M,2018-11,6.9,
NLD,UNEMP,15_24,PC_LF,M,2018-12,6.6,
NLD,UNEMP,15_24,PC_LF,M,2019-01,6.5,
NLD,UNEMP,15_24,PC_LF,M,2019-02,6.4,
NLD,UNEMP,15_24,PC_LF,M,2019-03,6.4,
NLD,UNEMP,15_24,PC_LF,M,2019-04,6.2,
NLD,UNEMP,15_24,PC_LF,M,2019-05,6.3,
NLD,UNEMP,15_24,PC_LF,M,2019-06,6.5,
NLD,UNEMP,15_24,PC_LF,M,2019-07,6.7,
NLD,UNEMP,15_24,PC_LF,M,2019-08,6.9,
NLD,UNEMP,15_24,PC_LF,M,2019-09,7.2,
NLD,UNEMP,15_24,PC_LF,M,2019-10,7.3,
NLD,UNEMP,15_24,PC_LF,M,2019-11,7.3,
NLD,UNEMP,15_24,PC_LF,M,2019-12,6.7,
NLD,UNEMP,15_24,PC_LF,M,2020-01,6.4,
NLD,UNEMP,15_24,PC_LF,M,2020-02,6.3,
NLD,UNEMP,15_24,PC_LF,M,2020-03,6.3,
NLD,UNEMP,15_24,PC_LF,M,2020-04,8.4,
NLD,UNEMP,15_24,PC_LF,M,2020-05,9.5,
NLD,UNEMP,15_24,PC_LF,M,2020-06,10.7,
NLD,UNEMP,15_24,PC_LF,M,2020-07,11,
NLD,UNEMP,15_24,PC_LF,M,2020-08,11.3,
NLD,UNEMP,15_24,PC_LF,M,2020-09,10.7,
NLD,UNEMP,15_24,PC_LF,M,2020-10,10.1,
NLD,UNEMP,15_24,PC_LF,M,2020-11,9.4,
NLD,UNEMP,15_24,PC_LF,M,2020-12,9.5,
NLD,UNEMP,15_24,PC_LF,M,2021-01,9.1,
NLD,UNEMP,15_24,PC_LF,M,2021-02,9.4,
NLD,UNEMP,15_24,PC_LF,M,2021-03,8.9,
NLD,UNEMP,15_24,PC_LF,M,2021-04,8.8,
ISL,UNEMP,15_24,PC_LF,M,2005-01,8.5,
ISL,UNEMP,15_24,PC_LF,M,2005-02,8.3,
ISL,UNEMP,15_24,PC_LF,M,2005-03,8,
ISL,UNEMP,15_24,PC_LF,M,2005-04,7.8,
ISL,UNEMP,15_24,PC_LF,M,2005-05,7.8,
ISL,UNEMP,15_24,PC_LF,M,2005-06,8.2,
ISL,UNEMP,15_24,PC_LF,M,2005-07,8.5,
ISL,UNEMP,15_24,PC_LF,M,2005-08,8.7,
ISL,UNEMP,15_24,PC_LF,M,2005-09,8.7,
ISL,UNEMP,15_24,PC_LF,M,2005-10,8.8,
ISL,UNEMP,15_24,PC_LF,M,2005-11,8.8,
ISL,UNEMP,15_24,PC_LF,M,2005-12,8.7,
ISL,UNEMP,15_24,PC_LF,M,2006-01,8.8,
ISL,UNEMP,15_24,PC_LF,M,2006-02,9,
ISL,UNEMP,15_24,PC_LF,M,2006-03,9.4,
ISL,UNEMP,15_24,PC_LF,M,2006-04,9.8,
ISL,UNEMP,15_24,PC_LF,M,2006-05,10,
ISL,UNEMP,15_24,PC_LF,M,2006-06,9.9,
ISL,UNEMP,15_24,PC_LF,M,2006-07,9.5,
ISL,UNEMP,15_24,PC_LF,M,2006-08,8.9,
ISL,UNEMP,15_24,PC_LF,M,2006-09,8.6,
ISL,UNEMP,15_24,PC_LF,M,2006-10,8.4,
ISL,UNEMP,15_24,PC_LF,M,2006-11,8.4,
ISL,UNEMP,15_24,PC_LF,M,2006-12,8.5,
ISL,UNEMP,15_24,PC_LF,M,2007-01,8.5,
ISL,UNEMP,15_24,PC_LF,M,2007-02,8.2,
ISL,UNEMP,15_24,PC_LF,M,2007-03,7.7,
ISL,UNEMP,15_24,PC_LF,M,2007-04,7.2,
ISL,UNEMP,15_24,PC_LF,M,2007-05,6.9,
ISL,UNEMP,15_24,PC_LF,M,2007-06,7.3,
ISL,UNEMP,15_24,PC_LF,M,2007-07,7.8,
ISL,UNEMP,15_24,PC_LF,M,2007-08,8.1,
ISL,UNEMP,15_24,PC_LF,M,2007-09,7.9,
ISL,UNEMP,15_24,PC_LF,M,2007-10,7.6,
ISL,UNEMP,15_24,PC_LF,M,2007-11,7.6,
ISL,UNEMP,15_24,PC_LF,M,2007-12,7.9,
ISL,UNEMP,15_24,PC_LF,M,2008-01,8.3,
ISL,UNEMP,15_24,PC_LF,M,2008-02,8.4,
ISL,UNEMP,15_24,PC_LF,M,2008-03,8.2,
ISL,UNEMP,15_24,PC_LF,M,2008-04,8.1,
ISL,UNEMP,15_24,PC_LF,M,2008-05,8.4,
ISL,UNEMP,15_24,PC_LF,M,2008-06,9.1,
ISL,UNEMP,15_24,PC_LF,M,2008-07,9.8,
ISL,UNEMP,15_24,PC_LF,M,2008-08,10.4,
ISL,UNEMP,15_24,PC_LF,M,2008-09,11,
ISL,UNEMP,15_24,PC_LF,M,2008-10,11.7,
ISL,UNEMP,15_24,PC_LF,M,2008-11,12.3,
ISL,UNEMP,15_24,PC_LF,M,2008-12,12.8,
ISL,UNEMP,15_24,PC_LF,M,2009-01,13.4,
ISL,UNEMP,15_24,PC_LF,M,2009-02,14.1,
ISL,UNEMP,15_24,PC_LF,M,2009-03,15,
ISL,UNEMP,15_24,PC_LF,M,2009-04,16,
ISL,UNEMP,15_24,PC_LF,M,2009-05,16.9,
ISL,UNEMP,15_24,PC_LF,M,2009-06,17.4,
ISL,UNEMP,15_24,PC_LF,M,2009-07,17.7,
ISL,UNEMP,15_24,PC_LF,M,2009-08,18,
ISL,UNEMP,15_24,PC_LF,M,2009-09,18.4,
ISL,UNEMP,15_24,PC_LF,M,2009-10,18.8,
ISL,UNEMP,15_24,PC_LF,M,2009-11,18.9,
ISL,UNEMP,15_24,PC_LF,M,2009-12,18.4,
ISL,UNEMP,15_24,PC_LF,M,2010-01,17.8,
ISL,UNEMP,15_24,PC_LF,M,2010-02,17.7,
ISL,UNEMP,15_24,PC_LF,M,2010-03,18.1,
ISL,UNEMP,15_24,PC_LF,M,2010-04,18.8,
ISL,UNEMP,15_24,PC_LF,M,2010-05,19.1,
ISL,UNEMP,15_24,PC_LF,M,2010-06,18.9,
ISL,UNEMP,15_24,PC_LF,M,2010-07,18.5,
ISL,UNEMP,15_24,PC_LF,M,2010-08,17.9,
ISL,UNEMP,15_24,PC_LF,M,2010-09,17.4,
ISL,UNEMP,15_24,PC_LF,M,2010-10,17.5,
ISL,UNEMP,15_24,PC_LF,M,2010-11,17.7,
ISL,UNEMP,15_24,PC_LF,M,2010-12,17.4,
ISL,UNEMP,15_24,PC_LF,M,2011-01,16.9,
ISL,UNEMP,15_24,PC_LF,M,2011-02,16.5,
ISL,UNEMP,15_24,PC_LF,M,2011-03,16.2,
ISL,UNEMP,15_24,PC_LF,M,2011-04,16.2,
ISL,UNEMP,15_24,PC_LF,M,2011-05,16.4,
ISL,UNEMP,15_24,PC_LF,M,2011-06,16.1,
ISL,UNEMP,15_24,PC_LF,M,2011-07,15.6,
ISL,UNEMP,15_24,PC_LF,M,2011-08,15.2,
ISL,UNEMP,15_24,PC_LF,M,2011-09,15,
ISL,UNEMP,15_24,PC_LF,M,2011-10,14.9,
ISL,UNEMP,15_24,PC_LF,M,2011-11,15,
ISL,UNEMP,15_24,PC_LF,M,2011-12,15.6,
ISL,UNEMP,15_24,PC_LF,M,2012-01,16.4,
ISL,UNEMP,15_24,PC_LF,M,2012-02,17,
ISL,UNEMP,15_24,PC_LF,M,2012-03,17.2,
ISL,UNEMP,15_24,PC_LF,M,2012-04,16.9,
ISL,UNEMP,15_24,PC_LF,M,2012-05,16.1,
ISL,UNEMP,15_24,PC_LF,M,2012-06,14.9,
ISL,UNEMP,15_24,PC_LF,M,2012-07,14,
ISL,UNEMP,15_24,PC_LF,M,2012-08,13.6,
ISL,UNEMP,15_24,PC_LF,M,2012-09,13.5,
ISL,UNEMP,15_24,PC_LF,M,2012-10,13.3,
ISL,UNEMP,15_24,PC_LF,M,2012-11,12.9,
ISL,UNEMP,15_24,PC_LF,M,2012-12,12.4,
ISL,UNEMP,15_24,PC_LF,M,2013-01,12.1,
ISL,UNEMP,15_24,PC_LF,M,2013-02,12.1,
ISL,UNEMP,15_24,PC_LF,M,2013-03,12.4,
ISL,UNEMP,15_24,PC_LF,M,2013-04,12.4,
ISL,UNEMP,15_24,PC_LF,M,2013-05,12,
ISL,UNEMP,15_24,PC_LF,M,2013-06,11.8,
ISL,UNEMP,15_24,PC_LF,M,2013-07,11.8,
ISL,UNEMP,15_24,PC_LF,M,2013-08,11.9,
ISL,UNEMP,15_24,PC_LF,M,2013-09,12.1,
ISL,UNEMP,15_24,PC_LF,M,2013-10,11.8,
ISL,UNEMP,15_24,PC_LF,M,2013-11,11.5,
ISL,UNEMP,15_24,PC_LF,M,2013-12,11.5,
ISL,UNEMP,15_24,PC_LF,M,2014-01,11.3,
ISL,UNEMP,15_24,PC_LF,M,2014-02,11,
ISL,UNEMP,15_24,PC_LF,M,2014-03,10.6,
ISL,UNEMP,15_24,PC_LF,M,2014-04,10.4,
ISL,UNEMP,15_24,PC_LF,M,2014-05,10.4,
ISL,UNEMP,15_24,PC_LF,M,2014-06,10.8,
ISL,UNEMP,15_24,PC_LF,M,2014-07,11.2,
ISL,UNEMP,15_24,PC_LF,M,2014-08,11.5,
ISL,UNEMP,15_24,PC_LF,M,2014-09,11.3,
ISL,UNEMP,15_24,PC_LF,M,2014-10,10.9,
ISL,UNEMP,15_24,PC_LF,M,2014-11,10.6,
ISL,UNEMP,15_24,PC_LF,M,2014-12,10.7,
ISL,UNEMP,15_24,PC_LF,M,2015-01,11.1,
ISL,UNEMP,15_24,PC_LF,M,2015-02,11.7,
ISL,UNEMP,15_24,PC_LF,M,2015-03,11.8,
ISL,UNEMP,15_24,PC_LF,M,2015-04,11.4,
ISL,UNEMP,15_24,PC_LF,M,2015-05,10.8,
ISL,UNEMP,15_24,PC_LF,M,2015-06,10.2,
ISL,UNEMP,15_24,PC_LF,M,2015-07,9.7,
ISL,UNEMP,15_24,PC_LF,M,2015-08,9.3,
ISL,UNEMP,15_24,PC_LF,M,2015-09,8.9,
ISL,UNEMP,15_24,PC_LF,M,2015-10,8.6,
ISL,UNEMP,15_24,PC_LF,M,2015-11,8.4,
ISL,UNEMP,15_24,PC_LF,M,2015-12,8.4,
ISL,UNEMP,15_24,PC_LF,M,2016-01,8.5,
ISL,UNEMP,15_24,PC_LF,M,2016-02,8.6,
ISL,UNEMP,15_24,PC_LF,M,2016-03,8.6,
ISL,UNEMP,15_24,PC_LF,M,2016-04,8.3,
ISL,UNEMP,15_24,PC_LF,M,2016-05,7.9,
ISL,UNEMP,15_24,PC_LF,M,2016-06,7.5,
ISL,UNEMP,15_24,PC_LF,M,2016-07,7.1,
ISL,UNEMP,15_24,PC_LF,M,2016-08,7.2,
ISL,UNEMP,15_24,PC_LF,M,2016-09,7.7,
ISL,UNEMP,15_24,PC_LF,M,2016-10,8.3,
ISL,UNEMP,15_24,PC_LF,M,2016-11,8.7,
ISL,UNEMP,15_24,PC_LF,M,2016-12,9,
ISL,UNEMP,15_24,PC_LF,M,2017-01,9,
ISL,UNEMP,15_24,PC_LF,M,2017-02,8.9,
ISL,UNEMP,15_24,PC_LF,M,2017-03,8.5,
ISL,UNEMP,15_24,PC_LF,M,2017-04,8.3,
ISL,UNEMP,15_24,PC_LF,M,2017-05,8.5,
ISL,UNEMP,15_24,PC_LF,M,2017-06,8.6,
ISL,UNEMP,15_24,PC_LF,M,2017-07,8.6,
ISL,UNEMP,15_24,PC_LF,M,2017-08,8.6,
ISL,UNEMP,15_24,PC_LF,M,2017-09,8.2,
ISL,UNEMP,15_24,PC_LF,M,2017-10,7.8,
ISL,UNEMP,15_24,PC_LF,M,2017-11,8,
ISL,UNEMP,15_24,PC_LF,M,2017-12,8.1,
ISL,UNEMP,15_24,PC_LF,M,2018-01,7.7,
ISL,UNEMP,15_24,PC_LF,M,2018-02,6.9,
ISL,UNEMP,15_24,PC_LF,M,2018-03,6.4,
ISL,UNEMP,15_24,PC_LF,M,2018-04,6.3,
ISL,UNEMP,15_24,PC_LF,M,2018-05,7,
ISL,UNEMP,15_24,PC_LF,M,2018-06,7.9,
